tau,f1,tp,fp,fn
7.596892568089936e-06,0.0029229711141678127,51,34794,0
7.597370817789709e-06,0.0029236413666590233,51,34786,0
7.616385850578798e-06,0.002960640891675374,51,34350,0
7.619041303522293e-06,0.003006543653834817,51,33824,0
7.622689965648469e-06,0.003018376586867103,51,33691,0
7.632738231065012e-06,0.0030597552195824338,51,33234,0
7.634915434308732e-06,0.003079152327476906,51,33024,0
7.635393684008506e-06,0.0030793382441734094,51,33022,0
7.638564096434908e-06,0.0030836205332849627,51,32976,0
7.639042346134683e-06,0.003083713758805212,51,32975,0
7.658057378923773e-06,0.003098796937659497,51,32814,0
7.658730279416703e-06,0.003121652639632747,51,32573,0
7.65924984162004e-06,0.0031272994849153787,51,32514,0
7.660712831867265e-06,0.003127587158495079,51,32511,0
7.664361493993444e-06,0.00313460356484327,51,32438,0
7.684049427275462e-06,0.0031498008214186457,51,32281,0
7.6845689894788e-06,0.003156038243757542,51,32217,0
7.699923558061903e-06,0.0031570150731994183,51,32207,0
7.700401807761675e-06,0.0031571127894020057,51,32206,0
7.700921369965015e-06,0.003158774890836456,51,32189,0
7.701116020758169e-06,0.003158970547245192,51,32187,0
7.724257965373208e-06,0.0031592640773090504,51,32184,0
7.725720955620436e-06,0.003159361932786124,51,32183,0
7.726240517823774e-06,0.003161418299032978,51,32162,0
7.72643516861693e-06,0.0031623984622062376,51,32152,0
7.726913418316704e-06,0.0031625945677787428,51,32150,0
7.742787549103144e-06,0.0031719376807538015,51,32055,0
7.749577113231969e-06,0.0031720363229257365,51,32054,0
7.752232566175464e-06,0.0031721349712330897,51,32053,0
7.765929493718184e-06,0.0031836199631698867,51,31937,0
7.768106696961903e-06,0.003183719333291716,51,31936,0
7.768584946661677e-06,0.003183818709617005,51,31935,0
7.791248641576944e-06,0.0031901917242673503,51,31871,0
7.791443292370099e-06,0.0031906906906906903,51,31866,0
7.791921542069875e-06,0.0031908903209660264,51,31864,0
7.793904094520436e-06,0.0031971914866940412,51,31801,0
7.817240689928634e-06,0.003207748915026103,51,31696,0
7.833114820715074e-06,0.0032159409780244037,51,31615,0
7.833593070414847e-06,0.0032160423760877787,51,31614,0
7.845744860162922e-06,0.0032180716809692075,51,31594,0
7.858912218273607e-06,0.0032444812010942172,51,31336,0
7.871064008021683e-06,0.0032489249880554233,51,31293,0
7.887416388507894e-06,0.003281219841729396,51,30984,0
7.910752983916091e-06,0.003289261528539181,51,30908,0
7.912735536366655e-06,0.0033059994165883385,51,30751,0
7.913408436859585e-06,0.003335840664551787,51,30475,0
7.936072131774852e-06,0.0033375871208402865,51,30459,0
7.938727584718346e-06,0.0033571405062041274,51,30281,0
7.952424512261065e-06,0.003359683794466403,51,30258,0
7.95507996520456e-06,0.0033688938798427845,51,30175,0
7.977743660119824e-06,0.0033695616266393577,51,30169,0
7.978416560612754e-06,0.003379049890677798,51,30084,0
7.978936122816094e-06,0.0033822993003282814,51,30055,0
7.98039911306332e-06,0.0033826358028785568,51,30052,0
8.003735708471515e-06,0.0033858921161825724,51,30023,0
8.004255270674854e-06,0.0033876913879570896,51,30007,0
8.02008808895773e-06,0.0033884791708192145,51,30000,0
8.020607651161066e-06,0.0033892673201528496,51,29993,0
8.040295584443085e-06,0.00338937994284575,51,29992,0
8.043944246569263e-06,0.003393778073531858,51,29953,0
8.04540723681649e-06,0.0033941168641022233,51,29950,0
8.045926799019826e-06,0.003395698781543378,51,29936,0
8.046599699512757e-06,0.0033960379557183284,51,29933,0
8.065614732301846e-06,0.003399320135972806,51,29904,0
8.069263394428023e-06,0.0034070412185182707,51,29836,0
8.071918847371517e-06,0.003407155025553663,51,29835,0
8.081967112788057e-06,0.00340977468743732,51,29812,0
8.085615774914235e-06,0.0034130834866990135,51,29783,0
8.087792978157956e-06,0.0034131976977646904,51,29782,0
8.088271227857732e-06,0.0034134261428284585,51,29780,0
8.107286260646818e-06,0.0034146831374912124,51,29769,0
8.107959161139748e-06,0.0034194910992658154,51,29727,0
8.110934922772995e-06,0.0034197203875683106,51,29725,0
8.111607823265926e-06,0.0034198350432508547,51,29724,0
8.11359037571649e-06,0.003421670580342167,51,29708,0
8.131129634308866e-06,0.003425462605366558,51,29675,0
8.133278308998509e-06,0.0036590615583297465,51,27774,0
8.136926971124686e-06,0.0036607687614399025,51,27761,0
8.142197393691744e-06,0.0036632667720155145,51,27742,0
8.149630689484724e-06,0.003723714953271028,51,27290,0
8.153279351610901e-06,0.0037238508999306343,51,27289,0
8.154880581245547e-06,0.003725619110234495,51,27276,0
8.167516541550503e-06,0.003786613208597839,51,26835,0
8.17280116265384e-06,0.0038655398491681515,51,26285,0
8.172995813446997e-06,0.00398686679174484,51,25482,0
8.174949837343483e-06,0.003987334349712678,51,25479,0
8.178598499469662e-06,0.003987802017358668,51,25476,0
8.180199729104308e-06,0.003988269794721408,51,25473,0
8.183868922036717e-06,0.004051960433798117,51,25071,0
8.196746760383677e-06,0.004084738296423852,51,24869,0
8.19879321100553e-06,0.004085883672488383,51,24862,0
8.209188069895478e-06,0.00412821758135017,51,24606,0
8.209382720688632e-06,0.004173998444980971,51,24335,0
8.209860970388408e-06,0.004174340085942296,51,24333,0
8.222065908242438e-06,0.004181870362018778,51,24289,0
8.22254415794221e-06,0.004183070866141733,51,24282,0
8.235180118247169e-06,0.0042053184910327765,51,24153,0
8.240464739350504e-06,0.0042169670911195644,51,24086,0
8.247863305800971e-06,0.004234122042341221,51,23988,0
8.25153249873338e-06,0.00425088560116691,51,23893,0
8.264320896962036e-06,0.004255674232309747,51,23866,0
8.26646957165168e-06,0.004256562200058424,51,23861,0
8.275388656344915e-06,0.004257450538442275,51,23856,0
8.276851646592141e-06,0.004257805977625647,51,23854,0
8.282821952137895e-06,0.004263144696146451,51,23824,0
8.288071843898715e-06,0.004263857536995234,51,23820,0
8.300707804203674e-06,0.004264035784457171,51,23819,0
8.305992425307008e-06,0.004265105582270542,51,23813,0
8.306187076100165e-06,0.0042658190790849405,51,23809,0
8.308141099996654e-06,0.004266175917018697,51,23807,0
8.313390991757476e-06,0.00426724678910597,51,23801,0
8.329938023036847e-06,0.004267603865947031,51,23799,0
8.331984473658698e-06,0.0042684968195513895,51,23794,0
8.342379332548648e-06,0.004302708175145533,51,23604,0
8.342573983341804e-06,0.00430379746835443,51,23598,0
8.343052233041578e-06,0.004303979070846871,51,23597,0
8.347858604445137e-06,0.004312896405919662,51,23548,0
8.355257170895606e-06,0.004313261163734776,51,23546,0
8.355735420595382e-06,0.0043145383021022795,51,23539,0
8.357239428357777e-06,0.004328085882802223,51,23465,0
8.359981865639138e-06,0.004329188065022707,51,23459,0
8.368371380900337e-06,0.004331026283384993,51,23449,0
8.373656002003674e-06,0.0043407949612733,51,23396,0
8.381054568454142e-06,0.004357484620642516,51,23306,0
8.382558576216538e-06,0.004372615424186565,51,23225,0
8.384723761386552e-06,0.004375053615853136,51,23212,0
8.385301013497897e-06,0.00437899798222642,51,23191,0
8.398910956702752e-06,0.00437956204379562,51,23188,0
8.401653393984112e-06,0.004379750096612134,51,23187,0
8.410042909245312e-06,0.004380878752738049,51,23181,0
8.424230104561513e-06,0.004385210662080825,51,23158,0
8.427645442335803e-06,0.0043863421346865055,51,23152,0
8.450222152913204e-06,0.004386719421985205,51,23150,0
8.461883674887798e-06,0.004386908089974625,51,23149,0
8.474566862441599e-06,0.004418070775761251,51,22985,0
8.483216936341227e-06,0.004448709002093511,51,22826,0
8.487202822746557e-06,0.004489239029972273,51,22619,0
8.499886010300359e-06,0.004528502930207778,51,22422,0
8.50355520323277e-06,0.004545251994117909,51,22339,0
8.508536084199988e-06,0.004561105397308054,51,22261,0
8.516433041579732e-06,0.004610586267685214,51,22021,0
8.524888464686201e-06,0.004610794684024952,51,22020,0
8.52508311547936e-06,0.004619146816411557,51,21980,0
8.52887435109153e-06,0.004619565217391305,51,21978,0
8.529547251584461e-06,0.004630049931911031,51,21928,0
8.541752189438492e-06,0.004632783758005177,51,21915,0
8.542230439138265e-06,0.004633415099482148,51,21912,0
8.55020761254496e-06,0.0046410046410046415,51,21876,0
8.55040226333812e-06,0.004652223489167617,51,21823,0
8.55088051303789e-06,0.004652647904027734,51,21821,0
8.55486639944322e-06,0.004660939499177482,51,21782,0
8.560836704988974e-06,0.004663496708119971,51,21770,0
8.566754643824332e-06,0.004663709935531069,51,21769,0
8.567549586997025e-06,0.004664136448854544,51,21767,0
8.571218779929435e-06,0.004668619553277188,51,21746,0
8.57619966089665e-06,0.004670115837186942,51,21739,0
8.580358516031913e-06,0.004675253242883991,51,21715,0
8.586155852847735e-06,0.004703495342617357,51,21584,0
8.59142627541479e-06,0.00470371224348628,51,21583,0
8.592552041382865e-06,0.0047097936002216375,51,21555,0
8.596537927788195e-06,0.004710228584622489,51,21553,0
8.602508233333946e-06,0.004710663649378839,51,21551,0
8.604109462968592e-06,0.004710881211897284,51,21550,0
8.616408198994397e-06,0.004716544899657819,51,21524,0
8.616745423273551e-06,0.004716763005780346,51,21523,0
8.617871189241626e-06,0.004723753068123929,51,21491,0
8.622030044376886e-06,0.0047244094488188984,51,21488,0
8.629428610827353e-06,0.004733837657214461,51,21445,0
8.63307727295353e-06,0.004740217492332001,51,21416,0
8.633097803759764e-06,0.004740658114891244,51,21414,0
8.634821105276026e-06,0.0047450688500186074,51,21394,0
8.641727346853158e-06,0.00530697190426639,51,19118,0
8.645366639785082e-06,0.005307800385075714,51,19115,0
8.648022092728577e-06,0.005334170065892689,51,19020,0
8.658274378132527e-06,0.005340034553164755,51,18999,0
8.658416951618523e-06,0.005340314136125654,51,18998,0
8.659089852111453e-06,0.0053478739579510305,51,18971,0
8.660140253134785e-06,0.005348715259570005,51,18968,0
8.662260264537857e-06,0.006047311317958143,51,16765,0
8.662738514237632e-06,0.0060476698683742435,51,16764,0
8.669117586721762e-06,0.0060516167309403734,51,16753,0
8.671773039665259e-06,0.0060591659736248075,51,16732,0
8.675421701791434e-06,0.006062046832283371,51,16724,0
8.676492633621e-06,0.0060735977134690955,51,16692,0
8.676687284414155e-06,0.0063610851262862495,51,15933,0
8.683593525991287e-06,0.006363069245165314,51,15928,0
8.684071775691061e-06,0.006363466217480815,51,15927,0
8.684408999970214e-06,0.006372212157181234,51,15905,0
8.687038168130054e-06,0.006373008434864105,51,15903,0
8.688057662096391e-06,0.006384177254803781,51,15875,0
8.68969362107355e-06,0.0063865756683989736,51,15869,0
8.694436734580522e-06,0.006386975579211021,51,15868,0
8.697092187524018e-06,0.006390176669590277,51,15860,0
8.700740849650193e-06,0.006393380970289583,51,15852,0
8.70181178147976e-06,0.006400602409638554,51,15834,0
8.702006432272916e-06,0.006677577741407529,51,15173,0
8.70248468197269e-06,0.006680639245480744,51,15166,0
8.704410042582604e-06,0.006809987982374149,51,14876,0
8.709390923549822e-06,0.006812717071867485,51,14870,0
8.710983765859895e-06,0.006822742474916387,51,14848,0
8.713030216481745e-06,0.006823198876179009,51,14847,0
8.71354977868508e-06,0.006825025092004016,51,14843,0
8.718358812759129e-06,0.006825481798715203,51,14842,0
8.725743304036035e-06,0.006825938566552901,51,14841,0
8.72780382983145e-06,0.006828680457923277,51,14835,0
8.729729190441365e-06,0.0069171300691713,51,14644,0
8.736781163418428e-06,0.006919006919006919,51,14640,0
8.74367796061789e-06,0.006921824104234527,51,14634,0
8.744156210317662e-06,0.006922293858160842,51,14633,0
8.751062451894794e-06,0.006958182686404257,51,14557,0
8.762100311277188e-06,0.006961506961506962,51,14550,0
8.768012367929197e-06,0.00696198211726162,51,14549,0
8.769475358176423e-06,0.006966261439694031,51,14540,0
8.781213355381747e-06,0.006995884773662551,51,14478,0
8.792281114764625e-06,0.0070006863417982155,51,14468,0
8.793331515787956e-06,0.00700164744645799,51,14466,0
8.80290321753728e-06,0.007005013391937366,51,14459,0
8.804964302318428e-06,0.007045171985080812,51,14376,0
8.806468310080825e-06,0.007050041470832182,51,14366,0
8.809683896274169e-06,0.007050528789659224,51,14365,0
8.809878547067327e-06,0.007052478738850861,51,14361,0
8.817600262623385e-06,0.007053941908713692,51,14358,0
8.822884883726719e-06,0.007054429766927172,51,14357,0
8.82822236539604e-06,0.007057846664821478,51,14350,0
8.830283450177189e-06,0.00707694442517172,51,14311,0
8.831787457939586e-06,0.007079891719303117,51,14305,0
8.833952643109598e-06,0.007080383173677635,51,14304,0
8.83500304413293e-06,0.007080874696286012,51,14303,0
8.835197694926087e-06,0.007082349673656437,51,14300,0
8.83567594462586e-06,0.0070843172662869835,51,14296,0
8.844175028513064e-06,0.007174509390166702,51,14115,0
8.844574745882254e-06,0.007175014068655036,51,14114,0
8.846221479134916e-06,0.007181581356051539,51,14101,0
8.86099509248462e-06,0.007186134986614063,51,14092,0
8.869893893741014e-06,0.007277916518016411,51,13913,0
8.8699724260716e-06,0.007282593174353848,51,13904,0
8.870088544534172e-06,0.007284673618054564,51,13900,0
8.870566794233944e-06,0.007285193914720377,51,13899,0
8.877347472970834e-06,0.007287796513289511,51,13894,0
8.887893007479888e-06,0.00732548118356794,51,13822,0
8.89529157393036e-06,0.00732653354403103,51,13820,0
8.895885942092705e-06,0.0073275862068965525,51,13818,0
8.902666620829594e-06,0.007331799884991375,51,13810,0
8.911112556610843e-06,0.007371540073715401,51,13735,0
8.912238322578918e-06,0.0073811419060713515,51,13717,0
8.923795744164647e-06,0.007382210320619527,51,13715,0
8.936431704469604e-06,0.007387022016222479,51,13706,0
8.937557470437677e-06,0.0073961279095062,51,13689,0
8.949114892023408e-06,0.007397200667198491,51,13687,0
8.952784084955817e-06,0.007404181184668989,51,13674,0
8.978103232814578e-06,0.007406331687481847,51,13670,0
8.978776133307508e-06,0.007414946205292235,51,13654,0
8.988803867917816e-06,0.0074154852780806985,51,13653,0
8.99145932086131e-06,0.0074192609834157685,51,13646,0
8.997453941817443e-06,0.007420340462680053,51,13644,0
9.003279807187342e-06,0.007425202009172308,51,13635,0
9.003758056887114e-06,0.007425742574257425,51,13634,0
9.004095281166268e-06,0.007427905621905039,51,13630,0
9.014123015776577e-06,0.007428987618353969,51,13628,0
9.022773089676204e-06,0.00743061120419611,51,13625,0
9.029077204745875e-06,0.007434944237918215,51,13617,0
9.039125470162417e-06,0.007437654951144815,51,13612,0
9.04542958523209e-06,0.00743819733099978,51,13611,0
9.04576680951124e-06,0.007438739789964993,51,13610,0
9.056467444614479e-06,0.007440367641695237,51,13607,0
9.065117518514108e-06,0.007441453272050776,51,13605,0
9.080991649300548e-06,0.00744199620604115,51,13604,0
9.08178659247324e-06,0.0074425392192630415,51,13603,0
9.090436666372868e-06,0.0074436254834707736,51,13601,0
9.094595521508127e-06,0.007446342531756462,51,13596,0
9.11834646844481e-06,0.007447429906542057,51,13594,0
9.124650583514481e-06,0.007447973713033953,51,13593,0
9.136267049853102e-06,0.007448517598948444,51,13592,0
9.137286543819438e-06,0.007449605609114812,51,13590,0
9.149058110752243e-06,0.007450149733401505,51,13589,0
9.149969731373242e-06,0.007499448569958091,51,13499,0
9.162259098204793e-06,0.007500551511140525,51,13497,0
9.174377258611002e-06,0.007501103103397559,51,13496,0
9.178958072164412e-06,0.00756059595285746,51,13389,0
9.185879156812398e-06,0.007562838288722473,51,13385,0
9.190729639097215e-06,0.0076204706761299965,51,13283,0
9.196497330756785e-06,0.007640449438202248,51,13248,0
9.198308781167277e-06,0.0076865109269027895,51,13168,0
9.209180518310592e-06,0.007687090210264526,51,13167,0
9.211198304671158e-06,0.0077343039126478615,51,13086,0
9.216048786955976e-06,0.007782694948878376,51,13004,0
9.216721687448906e-06,0.0077957811066952,51,12982,0
9.220248277693468e-06,0.007805325987144169,51,12966,0
9.227745335950529e-06,0.007813696951126093,51,12952,0
9.227786784161298e-06,0.007814894269077536,51,12950,0
9.23816885910176e-06,0.007815493065665466,51,12949,0
9.242040835307667e-06,0.007837111025739531,51,12913,0
9.245567425552227e-06,0.007839520405810468,51,12909,0
9.253064483809288e-06,0.007846153846153846,51,12898,0
9.253542733509062e-06,0.007846757442880221,51,12897,0
9.26416090745345e-06,0.007864908628267407,51,12867,0
9.265299457371012e-06,0.0078691559944453,51,12860,0
9.276844095007255e-06,0.007869763135560528,51,12859,0
9.278861881367821e-06,0.007878881507801637,51,12844,0
9.287911854390133e-06,0.00789534793714684,51,12817,0
9.295450360857961e-06,0.007900240105336534,51,12809,0
9.305832435798423e-06,0.00790268846362439,51,12805,0
9.313231002248893e-06,0.007905138339920948,51,12801,0
9.317140223013497e-06,0.007905751046349403,51,12800,0
9.319070419465567e-06,0.007908202822142968,51,12796,0
9.342459370872258e-06,0.007909429280397022,51,12794,0
9.349912950102077e-06,0.007912497090993717,51,12789,0
9.375232097960836e-06,0.007914953053464732,51,12785,0
9.386255746462458e-06,0.007921099635008155,51,12775,0
9.386733996162232e-06,0.007922945471492932,51,12772,0
9.39158447844705e-06,0.007937125515524085,51,12749,0
9.39735217010662e-06,0.007940214852872489,51,12744,0
9.410035357660423e-06,0.007943306596059498,51,12739,0
9.412053144020992e-06,0.007952596288788399,51,12724,0
9.41690362630581e-06,0.00796688276185269,51,12701,0
9.42062486734353e-06,0.00796812749003984,51,12699,0
9.421103117043303e-06,0.00796875,51,12698,0
9.435290312359503e-06,0.00796937260723494,51,12697,0
9.446422264902063e-06,0.007970618113620381,51,12695,0
9.447926272664459e-06,0.007971241012816505,51,12694,0
9.460609460218262e-06,0.007971864009378665,51,12693,0
9.463351897499622e-06,0.00797373358348968,51,12690,0
9.50556543800845e-06,0.007974356969744353,51,12689,0
9.530884585867211e-06,0.007997490983220952,51,12652,0
9.53677254599442e-06,0.00801193936061582,51,12629,0
9.53751687340627e-06,0.008012568735271014,51,12628,0
9.539934558889523e-06,0.00803023145961266,51,12600,0
9.548584632789148e-06,0.008034026465028354,51,12594,0
9.553124926480635e-06,0.008040359451363707,51,12584,0
9.561267820342952e-06,0.008040993299172251,51,12583,0
9.565253706748282e-06,0.008081768481102924,51,12519,0
9.573229014705115e-06,0.008086253369272236,51,12512,0
9.573903780647909e-06,0.008090743237883715,51,12505,0
9.578444074339396e-06,0.008095880625446463,51,12497,0
9.579188401751244e-06,0.008096523257659947,51,12496,0
9.586586968201712e-06,0.008100381194409149,51,12490,0
9.590256161134123e-06,0.008147615624251137,51,12417,0
9.598548162563875e-06,0.00815021973631642,51,12413,0
9.603133999481085e-06,0.008158694608862581,51,12400,0
9.605180450102935e-06,0.008160652852228178,51,12397,0
9.607598135586186e-06,0.008165879433191898,51,12389,0
9.615575308992884e-06,0.008166533226581264,51,12388,0
9.628453147339845e-06,0.008167187124669708,51,12387,0
9.628931397039616e-06,0.008170458186478694,51,12382,0
9.635108038535444e-06,0.008181599422475335,51,12365,0
9.641567357344573e-06,0.008188167295496507,51,12355,0
9.645726212479834e-06,0.008188824662813102,51,12354,0
9.646851978447907e-06,0.00819145518792162,51,12350,0
9.654250544898375e-06,0.008192113083286483,51,12349,0
9.658409400033637e-06,0.00820397329687123,51,12331,0
9.660427186394203e-06,0.008207273897650465,51,12326,0
9.676974217673574e-06,0.008213221676463484,51,12317,0
9.683238885689547e-06,0.008213883072958608,51,12316,0
9.687397740824806e-06,0.008214544575984537,51,12315,0
9.694796307275276e-06,0.00821520618556701,51,12314,0
9.700116162288613e-06,0.00821785368997744,51,12310,0
9.700188801723947e-06,0.00821917808219178,51,12308,0
9.702771615232109e-06,0.00828392755624137,51,12211,0
9.706420277358284e-06,0.008284600389863547,51,12210,0
9.71287198927775e-06,0.008290660814435503,51,12201,0
9.713389789176496e-06,0.008338783518639635,51,12130,0
9.723417523786806e-06,0.008340147179067866,51,12128,0
9.725435310147374e-06,0.008341511285574093,51,12126,0
9.725507949582706e-06,0.008344923504867872,51,12121,0
9.726072976730302e-06,0.008399209486166006,51,12042,0
9.72809076309087e-06,0.008399901177633203,51,12041,0
9.731739425217045e-06,0.008401284902396838,51,12039,0
9.736325262134251e-06,0.008403361344537815,51,12036,0
9.738191137136511e-06,0.008405438813349814,51,12033,0
9.738371712756104e-06,0.008431842605604695,51,11995,0
9.740311148539581e-06,0.008434631605060779,51,11991,0
9.740789398239357e-06,0.008435329143235198,51,11990,0
9.74186033006892e-06,0.008437422450161304,51,11987,0
9.75506131752147e-06,0.008458412803715067,51,11957,0
9.761644409993012e-06,0.008459114280975287,51,11956,0
9.762122659692786e-06,0.008460517584605176,51,11954,0
9.763626667455183e-06,0.008475984709988366,51,11932,0
9.767179477927681e-06,0.008483739499293022,51,11921,0
9.767852378420611e-06,0.008507798815580949,51,11887,0
9.780043241101078e-06,0.00851845665608819,51,11872,0
9.78005731627464e-06,0.008519879719345138,51,11870,0
9.780535565974415e-06,0.008520591429287445,51,11869,0
9.787441807551547e-06,0.008530567868194361,51,11855,0
9.788945815313944e-06,0.008539852645679838,51,11842,0
9.79108110048347e-06,0.008549157656525018,51,11829,0
9.793171526279372e-06,0.008549874266554904,51,11828,0
9.805298195800158e-06,0.008559201141226817,51,11815,0
9.805854713833175e-06,0.008560637851447755,51,11813,0
9.809523906765583e-06,0.008570708343836653,51,11799,0
9.820589003477975e-06,0.008575031525851198,51,11793,0
9.830617343658917e-06,0.008575752480242138,51,11792,0
9.831290244151848e-06,0.008576473555873203,51,11791,0
9.834843054624344e-06,0.008577916070978051,51,11789,0
9.835962877885278e-06,0.008580080753701211,51,11786,0
9.846063251930922e-06,0.008580802557415664,51,11785,0
9.85660939201061e-06,0.008581524482584552,51,11784,0
9.86128202574404e-06,0.008582968697408279,51,11782,0
9.868270913985204e-06,0.008585135931318912,51,11779,0
9.871382399789684e-06,0.008587304259976426,51,11776,0
9.875051592722092e-06,0.008588027279616063,51,11775,0
9.880954101539006e-06,0.008588750421017179,51,11774,0
9.887929431069053e-06,0.008610501435083573,51,11744,0
9.893590061843963e-06,0.008611955420466059,51,11742,0
9.89828092035558e-06,0.008614137319483153,51,11739,0
9.90104364107378e-06,0.008614864864864864,51,11738,0
9.906273249397765e-06,0.008620689655172414,51,11730,0
9.913726828627584e-06,0.008637479888220848,51,11707,0
9.926362788932541e-06,0.0086433353105669,51,11699,0
9.939045976486345e-06,0.008653601425299058,51,11685,0
9.942715169418754e-06,0.008656539081727912,51,11681,0
9.948139428535897e-06,0.008660949307973169,51,11675,0
9.948617678235669e-06,0.008661684782608696,51,11674,0
9.968034317277515e-06,0.008664627930682975,51,11670,0
9.97393682609443e-06,0.008666100254885302,51,11668,0
9.980113467590258e-06,0.008672731910551823,51,11659,0
9.996660498869628e-06,0.008674206990390341,51,11657,0
1.0017190894532384e-05,0.008674944718489539,51,11656,0
1.0022457896428163e-05,0.008675682572084717,51,11655,0
1.003408285917651e-05,0.008676420551207896,51,11654,0
1.0041208344373433e-05,0.008756116404841618,51,11547,0
1.0051753878882488e-05,0.008770421324161651,51,11528,0
1.005940200703527e-05,0.008771175509502106,51,11527,0
1.006652749223219e-05,0.008893539105414596,51,11367,0
1.0075504825819168e-05,0.008909075028386759,51,11347,0
1.0075754387521482e-05,0.008910631606534464,51,11345,0
1.0081330691189066e-05,0.008941093969144462,51,11306,0
1.0082879872718405e-05,0.008942661756970016,51,11304,0
1.008307452351156e-05,0.00894344585708023,51,11303,0
1.008746602018133e-05,0.00894423009470361,51,11302,0
1.0100823973677928e-05,0.008945014469876347,51,11301,0
1.0101073535380242e-05,0.008948938410247412,51,11296,0
1.0101746435873173e-05,0.009005827300017658,51,11224,0
1.01071280887476e-05,0.009033743689664335,51,11189,0
1.0108199020577166e-05,0.009034543844109831,51,11188,0
1.010839367137032e-05,0.009036144578313253,51,11186,0
1.0112785168040091e-05,0.00903694515814654,51,11185,0
1.0124746051856535e-05,0.009038546743464777,51,11183,0
1.0127065583731933e-05,0.009039347749025168,51,11182,0
1.0134191068928855e-05,0.009077155824508321,51,11135,0
1.0142654919706483e-05,0.009080388142081368,51,11131,0
1.0143417964218148e-05,0.009081196581196582,51,11130,0
1.0150543449415068e-05,0.009090098921664737,51,11119,0
1.016727412182968e-05,0.00909090909090909,51,11118,0
1.0167974067565244e-05,0.009091719404581514,51,11117,0
1.0168487550374593e-05,0.009093340465365071,51,11115,0
1.0168737112076909e-05,0.009094151212553494,51,11114,0
1.0184521098844613e-05,0.009103891467333095,51,11102,0
1.019259326968844e-05,0.009242479159115623,51,10934,0
1.0209840246703373e-05,0.009243316719528771,51,10933,0
1.0210318496403146e-05,0.009465478841870824,51,10674,0
1.0216265786164731e-05,0.009476911641735575,51,10661,0
1.0217008620708325e-05,0.009477792231927152,51,10660,0
1.0226192627189586e-05,0.009478672985781991,51,10659,0
1.0227108994753968e-05,0.009543413173652695,51,10586,0
1.0234937698526344e-05,0.009545199326221224,51,10584,0
1.0235637644261906e-05,0.009559512652296157,51,10568,0
1.0240179093877439e-05,0.009581063310163443,51,10544,0
1.024597643069326e-05,0.00959729017689123,51,10526,0
1.0251246853260317e-05,0.009598193281264704,51,10525,0
1.0251511775048345e-05,0.009600000000000001,51,10523,0
1.025199002474812e-05,0.009701350580178809,51,10412,0
1.0252428142612725e-05,0.009708737864077669,51,10404,0
